x-axis,1,2,MATH
+24.7000E-06,-45.3124046E-03,+4.9609375000E+00,+11.7187499999614E+03
+24.8000E-06,-45.3124046E-03,+4.9609375000E+00,+45.1E-09
+24.9000E-06,-53.1249046E-03,+4.9648437500E+00,+13.6718749999871E+03
+25.0000E-06,-49.2186546E-03,+4.9609375000E+00,+9.7656249999871E+03
+25.1000E-06,-49.2186546E-03,+4.9687500000E+00,+5.8593750000129E+03
+25.2000E-06,-49.2186546E-03,+4.9648437500E+00,+9.7656249999485E+03
+25.3000E-06,-49.2186546E-03,+4.9687500000E+00,-5.8593749999807E+03
+25.4000E-06,-45.3124046E-03,+4.9687500000E+00,-37.3E-09
+25.5000E-06,-49.2186546E-03,+4.9648437500E+00,-11.7187499999627E+03
+25.6000E-06,-45.3124046E-03,+4.9609375000E+00,-18.7E-09
+25.7000E-06,-49.2186546E-03,+4.9609375000E+00,-5.8593749999689E+03
+25.8000E-06,-45.3124046E-03,+4.9687500000E+00,+3.9062499999751E+03
+25.9000E-06,-45.3124046E-03,+4.9648437500E+00,-3.9062499999814E+03
+26.0000E-06,-49.2186546E-03,+4.9648437500E+00,+1.9531250000000E+03
+26.1000E-06,-49.2186546E-03,+4.9570312500E+00,+1.9531249999814E+03
+26.2000E-06,-49.2186546E-03,+4.9687500000E+00,-3.9062499999503E+03
+26.3000E-06,-49.2186546E-03,+4.9648437500E+00,+11.7187499999503E+03
+26.4000E-06,-45.3124046E-03,+4.9648437500E+00,-3.9062499999503E+03
+26.5000E-06,-45.3124046E-03,+4.9648437500E+00,+11.7187499999938E+03
+26.6000E-06,-45.3124046E-03,+4.9609375000E+00,+9.7656249999751E+03
+26.7000E-06,-41.4061546E-03,+4.9687500000E+00,+1.9531250000249E+03
+26.8000E-06,-49.2186546E-03,+4.9726562500E+00,+9.7656249999316E+03
+26.9000E-06,-49.2186546E-03,+4.9687500000E+00,-11.7187499999751E+03
+27.0000E-06,-49.2186546E-03,+4.9687500000E+00,-3.9062500000311E+03
+27.1000E-06,-53.1249046E-03,+4.9609375000E+00,-13.6718749999760E+03
+27.2000E-06,-53.1249046E-03,+4.9648437500E+00,-5.8593749999880E+03
+27.3000E-06,-45.3124046E-03,+4.9609375000E+00,-1.9531250000060E+03
+27.4000E-06,-53.1249046E-03,+4.9687500000E+00,-3.9062499999760E+03
+27.5000E-06,-49.2186546E-03,+4.9609375000E+00,+3.9062499999880E+03
+27.6000E-06,-49.2186546E-03,+4.9609375000E+00,+0.0E+00
+27.7000E-06,-45.3124046E-03,+4.9648437500E+00,+11.5E-09
+27.8000E-06,-49.2186546E-03,+4.9687500000E+00,+3.9062499999769E+03
+27.9000E-06,-49.2186546E-03,+4.9609375000E+00,-3.9062499999827E+03
+28.0000E-06,-49.2186546E-03,+4.9648437500E+00,+1.9531249999942E+03
+28.1000E-06,-53.1249046E-03,+4.9609375000E+00,+0.0E+00
+28.2000E-06,-45.3124046E-03,+4.9687500000E+00,+17.3E-09
+28.3000E-06,-49.2186546E-03,+4.9609375000E+00,+5.8593749999885E+03
+28.4000E-06,-53.1249046E-03,+4.9648437500E+00,+1.9531250000116E+03
+28.5000E-06,-49.2186546E-03,+4.9648437500E+00,+5.8593749999885E+03
+28.6000E-06,-57.0311546E-03,+4.9687500000E+00,+1.9531250000058E+03
+28.7000E-06,-53.1249046E-03,+4.9648437500E+00,+3.9062499999769E+03
+28.8000E-06,-45.3124046E-03,+4.9687500000E+00,-3.9062499999769E+03
+28.9000E-06,-53.1249046E-03,+4.9648437500E+00,+3.9062499999769E+03
+29.0000E-06,-45.3124046E-03,+4.9648437500E+00,-3.9062499999769E+03
+29.1000E-06,-53.1249046E-03,+4.9687500000E+00,+3.9062499999885E+03
+29.2000E-06,-53.1249046E-03,+4.9648437500E+00,+11.5E-09
+29.3000E-06,-53.1249046E-03,+4.9648437500E+00,+3.9062499999769E+03
+29.4000E-06,-49.2186546E-03,+4.9687500000E+00,-3.9062499999945E+03
+29.5000E-06,-49.2186546E-03,+4.9726562500E+00,-1.9531250000000E+03
+29.6000E-06,-53.1249046E-03,+4.9609375000E+00,-1.9531250000056E+03
+29.7000E-06,-53.1249046E-03,+4.9648437500E+00,-3.9062499999722E+03
+29.8000E-06,-45.3124046E-03,+4.9648437500E+00,+5.8593750000000E+03
+29.9000E-06,-53.1249046E-03,+4.9648437500E+00,+5.8593749999889E+03
+30.0000E-06,-49.2186546E-03,+4.9687500000E+00,+1.9531250000053E+03
+30.1000E-06,-53.1249046E-03,+4.9726562500E+00,+3.9062499999840E+03
+30.2000E-06,-53.1249046E-03,+4.9648437500E+00,-1.9531250000107E+03
+30.3000E-06,-53.1249046E-03,+4.9687500000E+00,-5.8593749999787E+03
+30.4000E-06,-53.1249046E-03,+4.9648437500E+00,+1.9531249999893E+03
+30.5000E-06,-53.1249046E-03,+4.9648437500E+00,-1.9531249999893E+03
+30.6000E-06,-53.1249046E-03,+4.9687500000E+00,+1.9531250000053E+03
+30.7000E-06,-57.0311546E-03,+4.9687500000E+00,+3.9062500000000E+03
+30.8000E-06,-49.2186546E-03,+4.9648437500E+00,+3.9062500000000E+03
+30.9000E-06,-53.1249046E-03,+4.9687500000E+00,+3.9062500000167E+03
+31.0000E-06,-53.1249046E-03,+4.9687500000E+00,+9.7656249999827E+03
+31.1000E-06,-45.3124046E-03,+4.9687500000E+00,+3.9062499999942E+03
+31.2000E-06,-53.1249046E-03,+4.9726562500E+00,+1.9531249999942E+03
+31.3000E-06,-49.2186546E-03,+4.9726562500E+00,-17.3E-09
+31.4000E-06,-49.2186546E-03,+4.9687500000E+00,-5.8593749999942E+03
+31.5000E-06,-53.1249046E-03,+4.9687500000E+00,-3.9062500000173E+03
+31.6000E-06,-53.1249046E-03,+4.9687500000E+00,-9.7656249999769E+03
+31.7000E-06,-53.1249046E-03,+4.9687500000E+00,-1.9531250000120E+03
+31.8000E-06,-53.1249046E-03,+4.9648437500E+00,-5.8593749999880E+03
+31.9000E-06,-53.1249046E-03,+4.9687500000E+00,-1.9531249999876E+03
+32.0000E-06,-53.1249046E-03,+4.9648437500E+00,+1.9531249999751E+03
+32.1000E-06,-57.0311546E-03,+4.9687500000E+00,-5.8593749999441E+03
+32.2000E-06,-49.2186546E-03,+4.9648437500E+00,+11.7187499999316E+03
+32.3000E-06,-49.2186546E-03,+4.9648437500E+00,-9.7656249999565E+03
+32.4000E-06,-53.1249046E-03,+4.9726562500E+00,+3.9062499999689E+03
+32.5000E-06,-53.1249046E-03,+4.9648437500E+00,-5.8593750000124E+03
+32.6000E-06,-49.2186546E-03,+4.9687500000E+00,-9.7656249999627E+03
+32.7000E-06,-53.1249046E-03,+4.9609375000E+00,+1.9531249999742E+03
+32.8000E-06,-57.0311546E-03,+4.9648437500E+00,-5.8593749999421E+03
+32.9000E-06,-53.1249046E-03,+4.9648437500E+00,+11.7187499999667E+03
+33.0000E-06,-49.2186546E-03,+4.9648437500E+00,+1.9531250000267E+03
+33.1000E-06,-53.1249046E-03,+4.9687500000E+00,+9.7656249999734E+03
+33.2000E-06,-49.2186546E-03,+4.9687500000E+00,+1.9531249999867E+03
+33.3000E-06,-53.1249046E-03,+4.9687500000E+00,-1.9531249999933E+03
+33.4000E-06,-49.2186546E-03,+4.9648437500E+00,-33.3E-09
+33.5000E-06,-49.2186546E-03,+4.9687500000E+00,-9.7656249999734E+03
+33.6000E-06,-53.1249046E-03,+4.9687500000E+00,-1.9531249999931E+03
+33.7000E-06,-57.0311546E-03,+4.9609375000E+00,+0.0E+00
+33.8000E-06,-53.1249046E-03,+4.9648437500E+00,+21.3E-09
+33.9000E-06,-49.2186546E-03,+4.9687500000E+00,+5.8593750000000E+03
+34.0000E-06,-57.0311546E-03,+4.9648437500E+00,+5.8593749999787E+03
+34.1000E-06,-57.0311546E-03,+4.9687500000E+00,+7.1E-09
+34.2000E-06,-57.0311546E-03,+4.9726562500E+00,+1.9531249999929E+03
+34.3000E-06,-57.0311546E-03,+4.9648437500E+00,+0.0E+00
+34.4000E-06,-57.0311546E-03,+4.9648437500E+00,+21.3E-09
+34.5000E-06,-53.1249046E-03,+4.9687500000E+00,+5.8593749999927E+03
+34.6000E-06,-49.2186546E-03,+4.9687500000E+00,+3.9062499999927E+03
+34.7000E-06,-53.1249046E-03,+4.9687500000E+00,+1.9531249999854E+03
+34.8000E-06,-53.1249046E-03,+4.9726562500E+00,-1.9531250000378E+03
+34.9000E-06,-53.1249046E-03,+4.9726562500E+00,-11.7187499999698E+03
+35.0000E-06,-53.1249046E-03,+4.9648437500E+00,-3.9062500000302E+03
+35.1000E-06,-53.1249046E-03,+4.9609375000E+00,-11.7187499999472E+03
+35.2000E-06,-53.1249046E-03,+4.9687500000E+00,+1.9531250000000E+03
+35.3000E-06,-57.0311546E-03,+4.9648437500E+00,+1.9531250000000E+03
+35.4000E-06,-57.0311546E-03,+4.9687500000E+00,+1.9531250000302E+03
+35.5000E-06,-53.1249046E-03,+4.9648437500E+00,+9.7656249999689E+03
+35.6000E-06,-53.1249046E-03,+4.9687500000E+00,+1.9531250000155E+03
+35.7000E-06,-60.9374046E-03,+4.9687500000E+00,+5.8593749999920E+03
+35.8000E-06,-57.0311546E-03,+4.9687500000E+00,+3.9062499999920E+03
+35.9000E-06,-53.1249046E-03,+4.9687500000E+00,+1.9531249999920E+03
+36.0000E-06,-53.1249046E-03,+4.9726562500E+00,+0.0E+00
+36.1000E-06,-57.0311546E-03,+4.9687500000E+00,-8.0E-09
+36.2000E-06,-57.0311546E-03,+4.9687500000E+00,-1.9531250000000E+03
+36.3000E-06,-57.0311546E-03,+4.9687500000E+00,-1.9531249999920E+03
+36.4000E-06,-57.0311546E-03,+4.9687500000E+00,-16.4E-09
+36.5000E-06,-53.1249046E-03,+4.9687500000E+00,-3.9062499999918E+03
+36.6000E-06,-57.0311546E-03,+4.9726562500E+00,-1.9531249999916E+03
+36.7000E-06,-53.1249046E-03,+4.9648437500E+00,+0.0E+00
+36.8000E-06,-57.0311546E-03,+4.9648437500E+00,+8.4E-09
+36.9000E-06,-57.0311546E-03,+4.9687500000E+00,+1.9531250000084E+03
+37.0000E-06,-53.1249046E-03,+4.9726562500E+00,+3.9062499999663E+03
+37.1000E-06,-60.9374046E-03,+4.9687500000E+00,-3.9062499999663E+03
+37.2000E-06,-57.0311546E-03,+4.9687500000E+00,+3.9062499999578E+03
+37.3000E-06,-53.1249046E-03,+4.9648437500E+00,-5.8593749999654E+03
+37.4000E-06,-53.1249046E-03,+4.9726562500E+00,+1.9531249999913E+03
+37.5000E-06,-60.9374046E-03,+4.9648437500E+00,-17.3E-09
+37.6000E-06,-53.1249046E-03,+4.9726562500E+00,-3.9062499999645E+03
+37.7000E-06,-60.9374046E-03,+4.9648437500E+00,+3.9062499999378E+03
+37.8000E-06,-60.9374046E-03,+4.9687500000E+00,-9.7656249999467E+03
+37.9000E-06,-53.1249046E-03,+4.9687500000E+00,+1.9531249999467E+03
+38.0000E-06,-57.0311546E-03,+4.9687500000E+00,-9.7656249999467E+03
+38.1000E-06,-57.0311546E-03,+4.9648437500E+00,+1.9531249999911E+03
+38.2000E-06,-60.9374046E-03,+4.9648437500E+00,+26.6E-09
+38.3000E-06,-57.0311546E-03,+4.9687500000E+00,+5.8593750000364E+03
+38.4000E-06,-57.0311546E-03,+4.9648437500E+00,+13.6718749999636E+03
+38.5000E-06,-53.1249046E-03,+4.9687500000E+00,+5.8593750000000E+03
+38.6000E-06,-53.1249046E-03,+4.9765625000E+00,+5.8593749999720E+03
+38.7000E-06,-53.1249046E-03,+4.9726562500E+00,-46.6E-09
+38.8000E-06,-60.9374046E-03,+4.9687500000E+00,-9.7656249999720E+03
+38.9000E-06,-57.0311546E-03,+4.9687500000E+00,-3.9062500000280E+03
+39.0000E-06,-53.1249046E-03,+4.9687500000E+00,-9.7656249999627E+03
+39.1000E-06,-53.1249046E-03,+4.9687500000E+00,-1.9531249999814E+03
+39.2000E-06,-57.0311546E-03,+4.9648437500E+00,+1.9531250000096E+03
+39.3000E-06,-57.0311546E-03,+4.9687500000E+00,+3.9062500000382E+03
+39.4000E-06,-53.1249046E-03,+4.9687500000E+00,+11.7187499999905E+03
+39.5000E-06,-57.0311546E-03,+4.9687500000E+00,+9.7656249999805E+03
+39.6000E-06,-53.1249046E-03,+4.9726562500E+00,+5.8593749999609E+03
+39.7000E-06,-60.9374046E-03,+4.9765625000E+00,-1.9531250000098E+03
+39.8000E-06,-57.0311546E-03,+4.9726562500E+00,-3.9062500000489E+03
+39.9000E-06,-57.0311546E-03,+4.9687500000E+00,-13.6718749999609E+03
+40.0000E-06,-49.2186546E-03,+4.9687500000E+00,-5.8593749999902E+03
+40.1000E-06,-53.1249046E-03,+4.9648437500E+00,-3.9062499999805E+03
+40.2000E-06,-53.1249046E-03,+4.9687500000E+00,+10.0E-09
+40.3000E-06,-57.0311546E-03,+4.9687500000E+00,+1.9531250000000E+03
+40.4000E-06,-49.2186546E-03,+4.9687500000E+00,+1.9531249999796E+03
+40.5000E-06,-57.0311546E-03,+4.9687500000E+00,-1.9531250000102E+03
+40.6000E-06,-57.0311546E-03,+4.9726562500E+00,-3.9062499999694E+03
+40.7000E-06,-53.1249046E-03,+4.9648437500E+00,+1.9531249999694E+03
+40.8000E-06,-57.0311546E-03,+4.9648437500E+00,-3.9062499999489E+03
+40.9000E-06,-53.1249046E-03,+4.9687500000E+00,+5.8593749999694E+03
+41.0000E-06,-57.0311546E-03,+4.9687500000E+00,-10.2E-09
+41.1000E-06,-49.2186546E-03,+4.9726562500E+00,-1.9531249999896E+03
+41.2000E-06,-57.0311546E-03,+4.9687500000E+00,-52.2E-09
+41.3000E-06,-57.0311546E-03,+4.9648437500E+00,-9.7656249999254E+03
+41.4000E-06,-60.9374046E-03,+4.9648437500E+00,+3.9062499999254E+03
+41.5000E-06,-57.0311546E-03,+4.9687500000E+00,-9.7656249999147E+03
+41.6000E-06,-60.9374046E-03,+4.9726562500E+00,+5.8593749999574E+03
+41.7000E-06,-57.0311546E-03,+4.9609375000E+00,-1.9531249999787E+03
+41.8000E-06,-60.9374046E-03,+4.9687500000E+00,+1.9531250000533E+03
+41.9000E-06,-57.0311546E-03,+4.9648437500E+00,+11.7187499999467E+03
+42.0000E-06,-60.9374046E-03,+4.9726562500E+00,+1.9531250000653E+03
+42.1000E-06,-57.0311546E-03,+4.9687500000E+00,+13.6718749999456E+03
+42.2000E-06,-57.0311546E-03,+4.9687500000E+00,+3.9062500000000E+03
+42.3000E-06,-57.0311546E-03,+4.9726562500E+00,+3.9062499999778E+03
+42.4000E-06,-53.1249046E-03,+4.9765625000E+00,-11.1E-09
+42.5000E-06,-57.0311546E-03,+4.9687500000E+00,-1.9531250000000E+03
+42.6000E-06,-60.9374046E-03,+4.9687500000E+00,-1.9531250000222E+03
+42.7000E-06,-60.9374046E-03,+4.9726562500E+00,-5.8593749999556E+03
+42.8000E-06,-60.9374046E-03,+4.9726562500E+00,+1.9531249999667E+03
+42.9000E-06,-60.9374046E-03,+4.9648437500E+00,-3.9062499999667E+03
+43.0000E-06,-49.2186546E-03,+4.9726562500E+00,+1.9531249999887E+03
+43.1000E-06,-49.2186546E-03,+4.9687500000E+00,-11.3E-09
+43.2000E-06,-60.9374046E-03,+4.9726562500E+00,-1.9531249999885E+03
+43.3000E-06,-57.0311546E-03,+4.9687500000E+00,-34.6E-09
+43.4000E-06,-45.3124046E-03,+4.9726562500E+00,-5.8593749999423E+03
+43.5000E-06,-53.1249046E-03,+4.9648437500E+00,+3.9062499999423E+03
+43.6000E-06,-53.1249046E-03,+4.9687500000E+00,-5.8593749999423E+03
+43.7000E-06,-57.0311546E-03,+4.9726562500E+00,+3.9062499999654E+03
+43.8000E-06,-57.0311546E-03,+4.9687500000E+00,-1.9531250000000E+03
+43.9000E-06,-57.0311546E-03,+4.9687500000E+00,-1.9531249999882E+03
+44.0000E-06,-57.0311546E-03,+4.9687500000E+00,-11.8E-09
+44.1000E-06,-60.9374046E-03,+4.9687500000E+00,-1.9531249999882E+03
+44.2000E-06,-53.1249046E-03,+4.9687500000E+00,-12.0E-09
+44.3000E-06,-53.1249046E-03,+4.9687500000E+00,-1.9531250000000E+03
+44.4000E-06,-53.1249046E-03,+4.9687500000E+00,-1.9531250000120E+03
+44.5000E-06,-57.0311546E-03,+4.9687500000E+00,-3.9062499999880E+03
+44.6000E-06,-57.0311546E-03,+4.9687500000E+00,-1.9531249999880E+03
+44.7000E-06,-57.0311546E-03,+4.9648437500E+00,+24.0E-09
+44.8000E-06,-57.0311546E-03,+4.9648437500E+00,+3.9062500000000E+03
+44.9000E-06,-60.9374046E-03,+4.9687500000E+00,+3.9062500000000E+03
+45.0000E-06,-57.0311546E-03,+4.9726562500E+00,+3.9062499999878E+03
+45.1000E-06,-53.1249046E-03,+4.9687500000E+00,+1.9531249999751E+03
+45.2000E-06,-60.9374046E-03,+4.9687500000E+00,-1.9531250000000E+03
+45.3000E-06,-57.0311546E-03,+4.9687500000E+00,-1.9531250000124E+03
+45.4000E-06,-64.8436546E-03,+4.9687500000E+00,-3.9062500000124E+03
+45.5000E-06,-60.9374046E-03,+4.9687500000E+00,-5.8593749999876E+03
+45.6000E-06,-57.0311546E-03,+4.9687500000E+00,-3.9062500000000E+03
+45.7000E-06,-60.9374046E-03,+4.9648437500E+00,-3.9062499999627E+03
+45.8000E-06,-53.1249046E-03,+4.9648437500E+00,+1.9531250000127E+03
+45.9000E-06,-57.0311546E-03,+4.9648437500E+00,+3.9062500000380E+03
+46.0000E-06,-60.9374046E-03,+4.9687500000E+00,+9.7656249999742E+03
+46.1000E-06,-60.9374046E-03,+4.9687500000E+00,+5.8593749999742E+03
+46.2000E-06,-57.0311546E-03,+4.9726562500E+00,+1.9531250000000E+03
+46.3000E-06,-57.0311546E-03,+4.9687500000E+00,+1.9531249999871E+03
+46.4000E-06,-57.0311546E-03,+4.9687500000E+00,+0.0E+00
+46.5000E-06,-57.0311546E-03,+4.9687500000E+00,+38.6E-09
+46.6000E-06,-60.9374046E-03,+4.9687500000E+00,+5.8593749999485E+03
+46.7000E-06,-57.0311546E-03,+4.9687500000E+00,-1.9531249999869E+03
+46.8000E-06,-60.9374046E-03,+4.9765625000E+00,+0.0E+00
+46.9000E-06,-57.0311546E-03,+4.9687500000E+00,-39.3E-09
+47.0000E-06,-57.0311546E-03,+4.9687500000E+00,-5.8593749998934E+03
+47.1000E-06,-57.0311546E-03,+4.9648437500E+00,+9.7656249999467E+03
+47.2000E-06,-57.0311546E-03,+4.9687500000E+00,+1.9531250000267E+03
+47.3000E-06,-60.9374046E-03,+4.9765625000E+00,+5.8593749999867E+03
+47.4000E-06,-57.0311546E-03,+4.9726562500E+00,+3.9062499999600E+03
+47.5000E-06,-57.0311546E-03,+4.9687500000E+00,-1.9531250000000E+03
+47.6000E-06,-57.0311546E-03,+4.9726562500E+00,-1.9531250000267E+03
+47.7000E-06,-57.0311546E-03,+4.9726562500E+00,-5.8593749999729E+03
+47.8000E-06,-57.0311546E-03,+4.9687500000E+00,-1.9531250000677E+03
+47.9000E-06,-53.1249046E-03,+4.9687500000E+00,-11.7187499999312E+03
+48.0000E-06,-57.0311546E-03,+4.9726562500E+00,-1.9531250000275E+03
+48.1000E-06,-53.1249046E-03,+4.9648437500E+00,-5.8593749999725E+03
+48.2000E-06,-53.1249046E-03,+4.9687500000E+00,-1.9531249999036E+03
+48.3000E-06,-57.0311546E-03,+4.9648437500E+00,+11.7187499999312E+03
+48.4000E-06,-53.1249046E-03,+4.9687500000E+00,+1.9531250001514E+03
+48.5000E-06,-57.0311546E-03,+4.9687500000E+00,+23.4374999998348E+03
+48.6000E-06,-57.0311546E-03,+4.9726562500E+00,+69.9E-09
+48.7000E-06,-57.0311546E-03,+4.9804687500E+00,+9.7656249999021E+03
+48.8000E-06,-57.0311546E-03,+4.9687500000E+00,-3.9062500000142E+03
+48.9000E-06,-60.9374046E-03,+4.9726562500E+00,-5.8593749999716E+03
+49.0000E-06,-53.1249046E-03,+4.9687500000E+00,-1.9531250000284E+03
+49.1000E-06,-57.0311546E-03,+4.9726562500E+00,-5.8593749999290E+03
+49.2000E-06,-53.1249046E-03,+4.9687500000E+00,+3.9062499999290E+03
+49.3000E-06,-60.9374046E-03,+4.9726562500E+00,-5.8593749999574E+03
+49.4000E-06,-60.9374046E-03,+4.9687500000E+00,+142.1E-09
+49.5000E-06,-60.9374046E-03,+4.9687500000E+00,+19.5312499998557E+03
+49.6000E-06,-60.9374046E-03,+4.9765625000E+00,-577.3E-09
+49.7000E-06,,,
